cores,input,average_runtime
17,7,7.5715861320495605
17,7,7.772062301635742
17,7,7.2610764503479
17,7,7.456178665161133
17,8,15.701866865158081
17,8,15.404829025268555
17,8,15.242282152175903
17,8,15.344168186187744
17,8,16.20226287841797
17,8,14.944565057754517
17,8,16.431530952453613
17,8,15.009506940841675
17,8,15.152658462524414
17,8,16.25964093208313
17,9,30.60154962539673
17,9,30.732789278030396
17,9,30.9062922000885
17,9,31.581228733062744
17,9,31.270468711853027
17,9,35.969016551971436
17,9,34.41702389717102
17,9,30.52641725540161
17,9,31.193013668060303
17,9,31.166661262512207
16,0,0.11439323425292969
16,0,0.11020827293395996
16,0,0.11040782928466797
16,0,0.11092853546142578
16,0,0.11156988143920898
16,0,0.11026358604431152
16,0,0.11048555374145508
16,0,0.11218571662902832
16,0,0.1110389232635498
16,0,0.11011004447937012
16,1,0.21833252906799316
16,1,0.22285962104797363
16,1,0.2192697525024414
16,1,0.21991515159606934
16,1,0.21936416625976562
16,1,0.22106337547302246
16,1,0.21901345252990723
16,1,0.22025299072265625
16,1,0.21875405311584473
16,1,0.21993327140808105
16,2,0.34000396728515625
16,2,0.342327356338501
16,2,0.340686559677124
16,2,0.342775821685791
16,2,0.340740442276001
16,2,0.34467315673828125
16,2,0.3480947017669678
16,2,0.34263134002685547
16,2,0.3409395217895508
16,2,0.3400449752807617
16,3,0.5005099773406982
16,3,0.5087494850158691
16,3,0.5002639293670654
16,3,0.49541258811950684
16,3,0.4991884231567383
16,3,0.4976480007171631
16,3,0.504042387008667
16,3,0.5104484558105469
16,3,0.5013089179992676
16,3,0.4980049133300781
16,4,0.7853646278381348
16,4,0.7836434841156006
16,4,0.7836003303527832
16,4,0.7910447120666504
16,4,0.7948265075683594
16,4,0.8022146224975586
16,4,0.7673351764678955
16,4,0.790564775466919
16,4,0.7840111255645752
16,4,0.7882544994354248
16,5,1.1947576999664307
16,5,1.2123913764953613
16,5,1.1847202777862549
16,5,1.1776542663574219
16,5,1.1376197338104248
16,5,1.1837387084960938
16,5,1.1924941539764404
16,5,1.161087989807129
16,5,1.2164840698242188
16,5,1.1475987434387207
16,6,2.522881031036377
16,6,2.2680389881134033
16,6,2.3129944801330566
16,6,2.2998769283294678
16,6,2.528897285461426
16,6,2.2780869007110596
16,6,2.3587207794189453
16,6,2.277395486831665
16,6,2.449199676513672
16,6,2.378034830093384
16,7,7.618973731994629
16,7,7.337323427200317
16,7,7.7941062450408936
16,7,7.839909791946411
16,7,7.842864990234375
16,7,7.744407653808594
16,7,7.8901567459106445
16,7,8.283019542694092
16,7,8.053932428359985
16,7,8.035768747329712
16,8,16.26333737373352
16,8,16.524382829666138
16,8,16.166189193725586
16,8,16.09816837310791
16,8,16.03773069381714
16,8,16.115918159484863
16,8,17.179645538330078
16,8,15.677457809448242
16,8,16.26017165184021
16,8,16.215184926986694
16,9,33.55968260765076
16,9,33.17320394515991
16,9,33.611594438552856
16,9,33.472484827041626
16,9,33.02210068702698
16,9,33.118059158325195
16,9,31.838722467422485
16,9,33.91738700866699
16,9,33.306368350982666
16,9,33.41433262825012
15,0,0.110260009765625
15,0,0.11078476905822754
15,0,0.10963869094848633
15,0,0.10984516143798828
15,0,0.11005663871765137
15,0,0.11050963401794434
15,0,0.10980796813964844
15,0,0.12476611137390137
15,0,0.11006379127502441
15,0,0.10923600196838379
15,1,0.21983671188354492
15,1,0.2190074920654297
15,1,0.217926025390625
15,1,0.22016596794128418
15,1,0.22058725357055664
15,1,0.21863126754760742
15,1,0.21959853172302246
15,1,0.2194221019744873
15,1,0.21873736381530762
15,1,0.2201852798461914
15,2,0.344897985458374
15,2,0.3419532775878906
15,2,0.3411064147949219
15,2,0.34563541412353516
15,2,0.3428809642791748
15,2,0.34326171875
15,2,0.34365177154541016
15,2,0.3419535160064697
15,2,0.34459924697875977
15,2,0.3440561294555664
15,3,0.5075604915618896
15,3,0.5070188045501709
15,3,0.5112841129302979
15,3,0.5121667385101318
15,3,0.5038959980010986
15,3,0.5692832469940186
15,3,0.5055465698242188
15,3,0.5038547515869141
15,3,0.507390022277832
15,3,0.5048313140869141
15,4,0.7932593822479248
15,4,0.8087339401245117
15,4,0.7963073253631592
15,4,0.7988770008087158
15,4,0.8028969764709473
15,4,0.8057882785797119
15,4,0.8164169788360596
15,4,0.8115766048431396
15,4,0.7943153381347656
15,4,0.8011264801025391
15,5,1.2721421718597412
15,5,1.2226102352142334
15,5,1.1939098834991455
15,5,1.2685952186584473
15,5,1.248241901397705
15,5,1.2176785469055176
15,5,1.2279396057128906
15,5,1.2238812446594238
15,5,1.1965947151184082
15,5,1.2288732528686523
15,6,2.497403860092163
15,6,2.424091100692749
15,6,2.4072611331939697
15,6,2.322289228439331
15,6,2.449260950088501
15,6,2.3262064456939697
15,6,2.5721213817596436
15,6,2.4345686435699463
15,6,2.47641921043396
15,6,2.3749849796295166
15,7,8.216406345367432
15,7,8.038041591644287
15,7,8.148858547210693
15,7,8.988611698150635
15,7,7.989569187164307
15,7,9.081894159317017
15,7,7.750479698181152
15,7,8.672568321228027
15,7,7.950537919998169
15,7,8.127004623413086
15,8,17.282984972000122
15,8,16.668770790100098
15,8,17.814784288406372
15,8,18.861323833465576
15,8,16.418642282485962
15,8,16.672438621520996
15,8,16.7209153175354
15,8,16.963650226593018
15,8,16.61967444419861
15,8,16.91950297355652
15,9,34.40757346153259
15,9,34.38587546348572
15,9,33.59290838241577
15,9,34.353193521499634
15,9,35.01819062232971
15,9,33.74454402923584
15,9,33.58927249908447
15,9,33.49016237258911
15,9,33.641934871673584
15,9,33.70914602279663
14,0,0.1113882064819336
14,0,0.1100471019744873
14,0,0.10771059989929199
14,0,0.11038494110107422
14,0,0.1097419261932373
14,0,0.10883021354675293
14,0,0.11130070686340332
14,0,0.11081862449645996
14,0,0.10843873023986816
14,0,0.10860729217529297
14,1,0.21751856803894043
14,1,0.21832060813903809
14,1,0.2194981575012207
14,1,0.21828413009643555
14,1,0.21892428398132324
14,1,0.2254490852355957
14,1,0.21834969520568848
14,1,0.21708059310913086
14,1,0.21849679946899414
14,1,0.21902132034301758
14,2,0.3408026695251465
14,2,0.34170007705688477
14,2,0.3426377773284912
14,2,0.34471988677978516
14,2,0.3438541889190674
14,2,0.3434474468231201
14,2,0.34270763397216797
14,2,0.34569501876831055
14,2,0.3441901206970215
14,2,0.3425633907318115
14,3,0.5154397487640381
14,3,0.5106363296508789
14,3,0.5048742294311523
14,3,0.5062263011932373
14,3,0.5102241039276123
14,3,0.5223493576049805
14,3,0.5182290077209473
14,3,0.5053067207336426
14,3,0.5182020664215088
14,3,0.5047907829284668
14,4,0.8302872180938721
14,4,0.8279035091400146
14,4,0.8183445930480957
14,4,0.8219575881958008
14,4,0.825859546661377
14,4,0.8230843544006348
14,4,0.8376433849334717
14,4,0.8519136905670166
14,4,0.8286936283111572
14,4,0.8327715396881104
14,5,1.2537522315979004
14,5,1.2163875102996826
14,5,1.2627358436584473
14,5,1.2332262992858887
14,5,1.2936689853668213
14,5,1.2597346305847168
14,5,1.2280969619750977
14,5,1.2604625225067139
14,5,1.282926082611084
14,5,1.2535901069641113
14,6,2.5070600509643555
14,6,2.445786952972412
14,6,2.710273265838623
14,6,2.4140405654907227
14,6,2.4981470108032227
14,6,2.465829372406006
14,6,2.532858371734619
14,6,2.4477221965789795
14,6,2.4911773204803467
14,6,2.4149396419525146
14,7,9.029423952102661
14,7,8.33307433128357
14,7,8.368415832519531
14,7,8.426320791244507
14,7,8.472606897354126
14,7,9.193117380142212
14,7,8.480075359344482
14,7,8.358238220214844
14,7,8.401993751525879
14,7,8.32697081565857
14,8,17.464240550994873
14,8,17.334563732147217
14,8,19.864943981170654
14,8,17.197073698043823
14,8,17.587626218795776
14,8,17.2032630443573
14,8,17.63626265525818
14,8,16.86563229560852
14,8,16.801757097244263
14,8,16.964314937591553
14,9,35.49824786186218
14,9,36.41825461387634
14,9,35.28325366973877
14,9,35.385188579559326
14,9,35.33239436149597
14,9,33.549952030181885
14,9,36.62071180343628
14,9,41.14149880409241
14,9,35.34108376502991
14,9,35.90011930465698
13,0,0.10925149917602539
13,0,0.10878324508666992
13,0,0.10942196846008301
13,0,0.11115455627441406
13,0,0.10665321350097656
13,0,0.10844063758850098
13,0,0.10761833190917969
13,0,0.10845041275024414
13,0,0.10770964622497559
13,0,0.10857558250427246
13,1,0.21413612365722656
13,1,0.216552734375
13,1,0.21838927268981934
13,1,0.21709489822387695
13,1,0.21538853645324707
13,1,0.21782898902893066
13,1,0.21911120414733887
13,1,0.21724200248718262
13,1,0.21768975257873535
13,1,0.2165520191192627
13,2,0.3451383113861084
13,2,0.3466837406158447
13,2,0.34384942054748535
13,2,0.3424959182739258
13,2,0.3462183475494385
13,2,0.3439338207244873
13,2,0.3437840938568115
13,2,0.34470462799072266
13,2,0.345505952835083
13,2,0.34032630920410156
13,3,0.522815465927124
13,3,0.5216054916381836
13,3,0.5208213329315186
13,3,0.5197393894195557
13,3,0.5246686935424805
13,3,0.5181307792663574
13,3,0.5213289260864258
13,3,0.5120964050292969
13,3,0.5177874565124512
13,3,0.5840902328491211
13,4,0.861586332321167
13,4,0.8270597457885742
13,4,0.843682050704956
13,4,0.8326263427734375
13,4,0.8712856769561768
13,4,0.8387589454650879
13,4,0.8507530689239502
13,4,0.8460156917572021
13,4,0.8181354999542236
13,4,0.8143208026885986
13,5,1.3004014492034912
13,5,1.3069629669189453
13,5,1.268967866897583
13,5,1.3102798461914062
13,5,1.2733790874481201
13,5,1.3243260383605957
13,5,1.304924726486206
13,5,1.2791047096252441
13,5,1.305783987045288
13,5,1.309673547744751
13,6,2.578442335128784
13,6,2.741863250732422
13,6,2.5283355712890625
13,6,2.9145431518554688
13,6,2.5911202430725098
13,6,2.6828057765960693
13,6,2.607262134552002
13,6,2.864447593688965
13,6,2.632628917694092
13,6,2.8602383136749268
13,7,9.01762080192566
13,7,8.864550590515137
13,7,8.924197435379028
13,7,9.1063392162323
13,7,9.027668714523315
13,7,9.081244468688965
13,7,8.923539638519287
13,7,9.05651068687439
13,7,8.971635341644287
13,7,9.224060773849487
13,8,19.35929012298584
13,8,18.82795763015747
13,8,18.915283918380737
13,8,18.654393434524536
13,8,19.58548092842102
13,8,18.100088357925415
13,8,18.655460596084595
13,8,22.369612455368042
13,8,18.753437995910645
13,8,17.986533641815186
13,9,39.311269760131836
13,9,38.04365277290344
13,9,40.291733741760254
13,9,37.36758351325989
13,9,37.688228368759155
13,9,39.24171733856201
13,9,38.48810958862305
13,9,39.18229794502258
13,9,37.900434732437134
13,9,37.845553398132324
12,0,0.11040711402893066
12,0,0.10666513442993164
12,0,0.1085660457611084
12,0,0.10939788818359375
12,0,0.10785055160522461
12,0,0.10825634002685547
12,0,0.10833263397216797
12,0,0.10959267616271973
12,0,0.1058967113494873
12,0,0.10806798934936523
12,1,0.21591806411743164
12,1,0.2195878028869629
12,1,0.21552562713623047
12,1,0.21471190452575684
12,1,0.21701741218566895
12,1,0.21725869178771973
12,1,0.21694254875183105
12,1,0.21619915962219238
12,1,0.21435093879699707
12,1,0.21384119987487793
12,2,0.3447589874267578
12,2,0.3427608013153076
12,2,0.3453855514526367
12,2,0.34296560287475586
12,2,0.3418571949005127
12,2,0.3408467769622803
12,2,0.346771240234375
12,2,0.34649229049682617
12,2,0.34380030632019043
12,2,0.3449106216430664
12,3,0.5315861701965332
12,3,0.5305874347686768
12,3,0.5341644287109375
12,3,0.5255672931671143
12,3,0.5389204025268555
12,3,0.533261775970459
12,3,0.5267834663391113
12,3,0.5244300365447998
12,3,0.5268917083740234
12,3,0.5235800743103027
12,4,0.8728399276733398
12,4,0.8677208423614502
12,4,0.8663632869720459
12,4,0.8815009593963623
12,4,0.8692054748535156
12,4,0.8571794033050537
12,4,0.8713912963867188
12,4,0.8814020156860352
12,4,0.8691473007202148
12,4,0.8802258968353271
12,5,1.3601932525634766
12,5,1.3200228214263916
12,5,1.3090403079986572
12,5,1.3221070766448975
12,5,1.3452768325805664
12,5,1.2756621837615967
12,5,1.3670988082885742
12,5,1.3623647689819336
12,5,1.3486053943634033
12,5,1.319178581237793
12,6,2.795513868331909
12,6,2.7851762771606445
12,6,2.7689852714538574
12,6,2.93804669380188
12,6,2.7888071537017822
12,6,2.9012951850891113
12,6,2.766540050506592
12,6,2.7795450687408447
12,6,2.798274517059326
12,6,2.740128517150879
12,7,9.301105976104736
12,7,9.521541595458984
12,7,10.720628499984741
12,7,9.526586771011353
12,7,9.558254718780518
12,7,9.46989369392395
12,7,9.509616613388062
12,7,9.456812858581543
12,7,9.554321765899658
12,7,9.50081729888916
12,8,19.98063826560974
12,8,19.326816082000732
12,8,20.017919540405273
12,8,19.9292049407959
12,8,19.92655324935913
12,8,19.99310827255249
12,8,19.696418046951294
12,8,20.164233922958374
12,8,20.017820596694946
12,8,20.735362768173218
12,9,39.5547661781311
12,9,40.6972918510437
12,9,40.35759520530701
12,9,38.68086314201355
12,9,40.56103229522705
12,9,40.5639591217041
12,9,39.62180185317993
12,9,38.91607594490051
12,9,40.014803886413574
12,9,40.01117181777954
11,0,0.1089165210723877
11,0,0.10504555702209473
11,0,0.10522055625915527
11,0,0.10485148429870605
11,0,0.10466265678405762
11,0,0.10541200637817383
11,0,0.1058351993560791
11,0,0.10533022880554199
11,0,0.10606861114501953
11,0,0.10806775093078613
11,1,0.2154552936553955
11,1,0.21163535118103027
11,1,0.21221208572387695
11,1,0.21274113655090332
11,1,0.2119579315185547
11,1,0.2159411907196045
11,1,0.2164466381072998
11,1,0.21635985374450684
11,1,0.21752309799194336
11,1,0.2126002311706543
11,2,0.3469414710998535
11,2,0.34085583686828613
11,2,0.347012996673584
11,2,0.3504343032836914
11,2,0.34773874282836914
11,2,0.346998929977417
11,2,0.34561800956726074
11,2,0.3445460796356201
11,2,0.3508734703063965
11,2,0.3402259349822998
11,3,0.5320584774017334
11,3,0.5350704193115234
11,3,0.5304381847381592
11,3,0.5329849720001221
11,3,0.5334327220916748
11,3,0.5415489673614502
11,3,0.5343348979949951
11,3,0.5367002487182617
11,3,0.5329992771148682
11,3,0.5332155227661133
11,4,0.9080142974853516
11,4,0.9086339473724365
11,4,0.9101970195770264
11,4,0.9031450748443604
11,4,0.9373688697814941
11,4,0.889808177947998
11,4,0.9129409790039062
11,4,0.9026691913604736
11,4,0.9005248546600342
11,4,0.8945162296295166
11,5,1.4321553707122803
11,5,1.411074161529541
11,5,1.3376851081848145
11,5,1.4279110431671143
11,5,1.4048576354980469
11,5,1.4252519607543945
11,5,1.4261727333068848
11,5,1.4207000732421875
11,5,1.4745094776153564
11,5,1.426309585571289
11,6,2.8873932361602783
11,6,2.9223403930664062
11,6,2.811765432357788
11,6,2.9543514251708984
11,6,2.9784862995147705
11,6,2.9271061420440674
11,6,2.969414472579956
11,6,3.0125837326049805
11,6,3.1816139221191406
11,6,2.9308817386627197
11,7,10.081138134002686
11,7,10.13800573348999
11,7,10.160533905029297
11,7,11.192767143249512
11,7,10.186198234558105
11,7,9.880521059036255
11,7,10.211302757263184
11,7,10.082696914672852
11,7,10.179184198379517
11,7,10.061281442642212
11,8,19.7691810131073
11,8,20.94269323348999
11,8,20.64703369140625
11,8,21.087990045547485
11,8,20.778934955596924
11,8,21.11495280265808
11,8,20.913652658462524
11,8,20.32618498802185
11,8,21.068438291549683
11,8,21.22265315055847
11,9,42.657225131988525
11,9,41.68593788146973
11,9,42.26862168312073
11,9,40.586143016815186
11,9,43.374489307403564
11,9,44.36824345588684
11,9,42.74766230583191
11,9,44.42851376533508
11,9,40.690659046173096
11,9,42.9246039390564
10,0,0.10945558547973633
10,0,0.10590577125549316
10,0,0.10772371292114258
10,0,0.10466933250427246
10,0,0.10557174682617188
10,0,0.1041417121887207
10,0,0.10405969619750977
10,0,0.10467362403869629
10,0,0.10550856590270996
10,0,0.10737156867980957
10,1,0.21091008186340332
10,1,0.21237659454345703
10,1,0.21160125732421875
10,1,0.2120218276977539
10,1,0.21223211288452148
10,1,0.21303129196166992
10,1,0.21220993995666504
10,1,0.21202874183654785
10,1,0.21030569076538086
10,1,0.21228456497192383
10,2,0.3481101989746094
10,2,0.3459937572479248
10,2,0.3454732894897461
10,2,0.347139835357666
10,2,0.347198486328125
10,2,0.3486945629119873
10,2,0.34613895416259766
10,2,0.34574389457702637
10,2,0.3444843292236328
10,2,0.35158324241638184
10,3,0.5428404808044434
10,3,0.5447554588317871
10,3,0.5510187149047852
10,3,0.5483098030090332
10,3,0.5467832088470459
10,3,0.5537753105163574
10,3,0.5418612957000732
10,3,0.5491294860839844
10,3,0.5454311370849609
10,3,0.55303955078125
10,4,0.9475667476654053
10,4,0.9422216415405273
10,4,0.9436886310577393
10,4,0.9235737323760986
10,4,0.942133903503418
10,4,0.9258236885070801
10,4,0.9375638961791992
10,4,0.940845251083374
10,4,0.9231302738189697
10,4,0.9439387321472168
10,5,1.4816734790802002
10,5,1.510711431503296
10,5,1.501481294631958
10,5,1.4904546737670898
10,5,1.456261157989502
10,5,1.490466594696045
10,5,1.5775971412658691
10,5,1.4933786392211914
10,5,1.396430253982544
10,5,1.4510459899902344
10,6,3.185356378555298
10,6,2.9247379302978516
10,6,3.199702739715576
10,6,3.1748528480529785
10,6,3.1677613258361816
10,6,3.0748696327209473
10,6,3.1887075901031494
10,6,3.2129669189453125
10,6,3.108194351196289
10,6,3.1836633682250977
10,7,10.917433023452759
10,7,10.648865699768066
10,7,10.958319187164307
10,7,10.881575584411621
10,7,10.885253667831421
10,7,10.557667970657349
10,7,10.82857894897461
10,7,10.926325559616089
10,7,9.998316764831543
10,7,10.869213819503784
10,8,22.490119695663452
10,8,21.921995162963867
10,8,22.62209701538086
10,8,20.80768656730652
10,8,22.478134393692017
10,8,21.927962064743042
10,8,22.24888586997986
10,8,22.876415967941284
10,8,21.88441753387451
10,8,22.401003122329712
10,9,47.38012909889221
10,9,43.78880739212036
10,9,47.296265840530396
10,9,47.232518911361694
10,9,46.8013379573822
10,9,46.03784465789795
10,9,43.022024631500244
10,9,46.51091027259827
10,9,46.99412226676941
10,9,47.2342209815979
9,0,0.1062784194946289
9,0,0.10609006881713867
9,0,0.10536026954650879
9,0,0.10377168655395508
9,0,0.10521054267883301
9,0,0.10428142547607422
9,0,0.10639190673828125
9,0,0.10457205772399902
9,0,0.10485196113586426
9,0,0.1046140193939209
9,1,0.21034669876098633
9,1,0.21474194526672363
9,1,0.21388983726501465
9,1,0.21242666244506836
9,1,0.21371221542358398
9,1,0.21380901336669922
9,1,0.2129809856414795
9,1,0.21271610260009766
9,1,0.21219420433044434
9,1,0.21176385879516602
9,2,0.35307908058166504
9,2,0.3512554168701172
9,2,0.3505892753601074
9,2,0.35173916816711426
9,2,0.35477781295776367
9,2,0.34891653060913086
9,2,0.35144996643066406
9,2,0.35352540016174316
9,2,0.3510286808013916
9,2,0.3478529453277588
9,3,0.5543205738067627
9,3,0.5603740215301514
9,3,0.560624361038208
9,3,0.5580790042877197
9,3,0.5782301425933838
9,3,0.5595850944519043
9,3,0.5644705295562744
9,3,0.5584518909454346
9,3,0.5618162155151367
9,3,0.5576057434082031
9,4,0.996138334274292
9,4,0.9952590465545654
9,4,0.9892003536224365
9,4,0.9953064918518066
9,4,0.9977633953094482
9,4,0.9842402935028076
9,4,0.9815652370452881
9,4,0.9634714126586914
9,4,0.9870450496673584
9,4,0.9843981266021729
9,5,1.5647809505462646
9,5,1.585118293762207
9,5,1.5192956924438477
9,5,1.5887930393218994
9,5,1.586134433746338
9,5,1.5879788398742676
9,5,1.5922050476074219
9,5,1.5881681442260742
9,5,1.579221487045288
9,5,1.5830461978912354
9,6,3.385871410369873
9,6,3.428039789199829
9,6,3.1408066749572754
9,6,3.3193228244781494
9,6,3.486112117767334
9,6,3.465108633041382
9,6,3.4395623207092285
9,6,3.4105420112609863
9,6,3.4366872310638428
9,6,3.0951244831085205
9,7,11.964580059051514
